Judiciary,District Courts,['District and Subordinate Judiciary of Southgoa' 'http://southgoacourts.nic.in' ''],
Judiciary,District Courts,['Sadder Court Srinagar Jammu and Kashmir' 'http://dcourtsgr.nic.in' ''],
Judiciary,District Courts,['Lunglei Judicial District Court Mizoram' 'http://lungleicourt.nic.in' ''],
Judiciary,District Courts,['District and Session Court Meerut Uttar Pradesh' 'http://districtcourtmeerut.nic.in' ''],
Judiciary,District Courts,['District Court Aligarh' 'http://districtcourtaligarh.up.nic.in' ''],
Judiciary,Tribunals/Boards,['Administrative Tribunal Andhra Pradesh ' 'http://www.apat.ap.gov.in' ''],
Judiciary,Tribunals/Boards,['Administrative Tribunal Karnataka ' 'http://ksat.kar.nic.in:8080' ''],
Judiciary,Tribunals/Boards,['Administrative Tribunal Kerala' 'https://keralaadministrativetribunal.gov.in' ''],
Judiciary,Tribunals/Boards,[' Administrative Tribunal Maharashtra' 'https://mat.maharashtra.gov.in' ''],
Judiciary,Tribunals/Boards,['Administrative Tribunal Odisha' 'http://oat.nic.in' ''],
Judiciary,Tribunals/Boards,['Administrative Tribunal West Bengal ' 'http://wbat.gov.in' ''],
Judiciary,Tribunals/Boards,['Appellate Tribunal for Electricity (APTEL)' 'http://aptel.gov.in' 'APTEL'],
Judiciary,Tribunals/Boards,['Armed Forces Tribunal' 'http://aftdelhi.nic.in' ''],
Judiciary,Tribunals/Boards,['Armed Forces Tribunal Regional Bench Jaipur' 'http://aftjaipur.gov.in' ''],
Judiciary,Tribunals/Boards,['Central Administrative Tribunal (CAT) Principal Bench New Delhi' 'http://www.cgatnew.gov.in' 'CAT'],
Judiciary,Tribunals/Boards,['Central Administrative Tribunal Jabalpur Bench' 'http://catjabalpur.nic.in' ''],
Judiciary,Tribunals/Boards,['Debts Recovery Appellate Tribunal Allahabad' 'http://dratalld.up.nic.in' ''],
Judiciary,Tribunals/Boards,['Karnataka Appellate Tribunal Bangalore' 'http://kapt.kar.nic.in' ''],
Judiciary,Tribunals/Boards,['Kerala Law Reforms Commission' 'http://keralalawcommission.nic.in' ''],
Judiciary,Tribunals/Boards,['Railway Claims Tribunal (RCT)' 'http://www.rct.indianrail.gov.in' 'RCT'],
Judiciary,Tribunals/Boards,['Rajasthan Civil Services Appellate Tribunal' 'http://rcsat.rajasthan.gov.in' ''],
Judiciary,Tribunals/Boards,['West Bengal Taxation Tribunal' 'http://wbtt.gov.in' ''],
Judiciary,Lokpal/Lokayukta/Lok Adalat,['Assam Lokayukta Guwahati' 'http://assamlokayukta.gov.in' ''],
Judiciary,Lokpal/Lokayukta/Lok Adalat,['Lok Ayukta Kerala' 'https://lokayuktakerala.gov.in' ''],
Judiciary,Lokpal/Lokayukta/Lok Adalat,['Lok Ayukta Madhya Pradesh' 'http://mplokayukt.nic.in' ''],
Judiciary,Lokpal/Lokayukta/Lok Adalat,['Lok Ayukta Uttar Pradesh' 'http://lokayukta.up.nic.in' ''],
Judiciary,Others(Judiciary),['Computerization and Computer Networking of Consumer Forums in Country (Confonet)' 'https://confonet.nic.in' 'Confonet'],
Judiciary,Others(Judiciary),['e-Courts - A Mission Mode Project to Transform Justice delivery by ICT Enablement of Courts' 'http://ecourts.gov.in' ''],
Judiciary,Others(Judiciary),['Himachal Pradesh State Judicial Academy' 'http://hpsja.nic.in' ''],
Judiciary,Others(Judiciary),['Indian Courts' 'http://indiancourts.nic.in' ''],
Judiciary,Others(Judiciary),['Institute of Judicial Training and Research (IJTR)' 'http://ijtr.nic.in' 'IJTR'],
Judiciary,Others(Judiciary),['Justice R. S. Pathak Inquiry Authority' 'http://jrspia.nic.in' ''],
Judiciary,Others(Judiciary),['Juvenile Justice Monitoring Committee Patna High Court' 'http://patnahighcourt.gov.in/jjs' ''],
Judiciary,Others(Judiciary),['Kerala Judicial Academy' 'http://kja.gov.in' ''],
Judiciary,Others(Judiciary),['Madhya Pradesh State Judicial Academy' 'http://mpsja.gov.in' ''],
Judiciary,Others(Judiciary),['Maharashtra State Legal Services Aurhority' 'https://legalservices.maharashtra.gov.in' ''],
Judiciary,Others(Judiciary),['National Law University Jodhpur' 'http://www.nlujodhpur.ac.in' ''],
Judiciary,Others(Judiciary),['Office of the Advocate General Madhya Pradesh' 'https://mpag.mp.gov.in' ''],
Judiciary,Others(Judiciary),['State Public Services Tribunal Uttar Pradesh' 'http://spst.up.nic.in' ''],
Judiciary,Others(Judiciary),['West Bengal National University of Juridical Sciences ( NUJS)' 'http://www.nujs.edu' ' NUJS'],
Judiciary,Legal Services Authority,['Andaman and Nicobar Islands (UT) Legal Services Authority ' 'http://www.and.nic.in/legal/slsa1.htm' 'UT'],
Judiciary,Legal Services Authority,['Bihar State Legal Services Authority' 'http://bslsa.bih.nic.in' ''],
Judiciary,Legal Services Authority,['Chandigarh (UT) Legal Services Authority' 'http://chdslsa.gov.in' 'UT'],
Judiciary,Legal Services Authority,['Chhattisgarh State Legal Services Authority' 'http://cgslsa.gov.in' ''],
Judiciary,Legal Services Authority,['Delhi State Legal Services Authority' 'http://dslsa.org' ''],
Judiciary,Legal Services Authority,['Goa State Legal Services Authority' 'http://slsagoa.nic.in' ''],
Judiciary,Legal Services Authority,['Gujarat State Legal Services Authority' 'http://gujarathighcourt.nic.in/gslsa' ''],
Judiciary,Legal Services Authority,['Haryana State Legal Services Authority' 'http://hslsa.gov.in' ''],
Judiciary,Legal Services Authority,['Himachal Pradesh State Legal Services Authority' 'http://hpslsa.nic.in' ''],
Judiciary,Legal Services Authority,['Jammu and Kashmir State Legal Service Authority' 'http://www.jkslsa.gov.in' ''],
Judiciary,Legal Services Authority,['Jharkhand State Legal Services Authority' 'http://www.jhalsa.org' ''],
Judiciary,Legal Services Authority,['Karnataka Legal Services Authority' 'http://kslsa.kar.nic.in' ''],
Judiciary,Legal Services Authority,['Kerala State Legal Services Authority' 'http://kelsa.gov.in' ''],
Judiciary,Legal Services Authority,['Madhya Pradesh State Legal Services Authority (MPSLSA)' 'http://mpslsa.gov.in' 'MPSLSA'],
Judiciary,Legal Services Authority,['Meghalaya State Legal Services Authority' 'http://mslsa.gov.in' ''],
Judiciary,Legal Services Authority,['Mizoram State Legal Services Authority' 'http://mizoslsa.mizoram.gov.in' ''],
Judiciary,Legal Services Authority,['Odisha State Legal Services Authority' 'http://www.oslsa.in' ''],
Judiciary,Legal Services Authority,['Puducherry (UT) Legal Services Authority' 'http://utplsa.puducherry.gov.in' 'UT'],
Judiciary,Legal Services Authority,['Punjab Legal Services Authority' 'http://pulsa.gov.in' ''],
Judiciary,Legal Services Authority,['Rajasthan State Legal Services Authority' 'http://rlsa.gov.in' ''],
Judiciary,Legal Services Authority,['Sikkim State Legal Services Authority' 'http://sikkimslsa.nic.in' ''],
Judiciary,Legal Services Authority,['Tamil Nadu State Legal Services Authority' 'http://www.tnlegalservices.tn.gov.in' ''],
Judiciary,Legal Services Authority,['Tripura State Legal Services Authority' 'http://www.slsatripura.in' ''],
Judiciary,Legal Services Authority,['Uttarakhand State Legal Services Authority (UKSLSA) Nainital' 'http://slsa.uk.gov.in' 'UKSLSA'],
Judiciary,Legal Services Authority,['Uttar Pradesh State Legal Services Authority' 'http://upslsa.up.nic.in' ''],
Judiciary,Legal Services Authority,['West Bengal State Legal Services Authority' 'http://www.wbslsa.org' ''],
