Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Uttar Pradesh and Uttaranchal', 'http://agup.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountants General, Odisha', 'http://agodisha.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountants General, West Bengal', 'http://agwb.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Government Accounting Standards Advisory Board (GASAB)', 'http://www.gasab.gov.in', 'GASAB']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['International Centre for Information Systems and Audit (iCISA)', 'http://www.icisa.cag.gov.in', 'iCISA']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Office of The Principal Accountant General (A & E), Andhra Pradesh & Telangana', 'http://www.agaeapts.gov.in', 'A & E']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Official Web site of Accountants General, Assam', 'http://www.agasm.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Principal Accountant General (Commercial and Receipt Audit), Gujarat', 'http://paggujarat.nic.in', 'Commercial and Receipt Audit']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Principal Accountant General, Delhi', 'http://www.agaudelhi.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Principal Accountant General, General and Social Sector Audit, Andhra Pradesh and Telangana', 'http://gssaap-cag.nic.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Principal Director, Regional Training Centre, Bengaluru', 'http://pdrtcb.gov.in', '']"
Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['Atal Innovation Mission (AIM) by NITI Aayog', 'http://aim.gov.in', 'AIM']"
